,name,price_current,price_original,reviews_number,seller,score,brand,height_cm,width_cm,screen_size_in,proc_brand,proc_speed_ghz,ram,ram_type,ram_max,memory,os,battery_wh,battery_cells,weight_kg,since
403,"ASUS ROG Strix Scar II GL704 - Portátil para videojuegos (Intel i7-8750H, 16 GB de RAM, 512 GB NVMe SSD, NVIDIA RTX 2070 8 GB, 17,3"" Full HD IPS 144 Hz 3 ms, Windows 10)",19894.5,20224.5,27,asus,4.3,asus,0.26,27.3,17,Intel,2.2,16,DDR4,16,512,Windows,66,4,4.9,2019-02-02
404,"Lenovo Ideapad 330 Laptop de 15.6"", antirreflejos HD premium, empresarial, (AMD A9-9425 hasta 3.7 GHz, 8 GB de memoria DDR4, 256 GB SSD, AMD Radeon R5 Graphic, DVD-RW, HDMI, Windows 10 Home), púrpura",13199.0,13199.0,278,lenovo,4.0,lenovo,0.25,26.0,16,AMD,3.1,8,DDR4,16,256,Windows,17,2,2.6,2019-09-20
405,"ASUS Transformer Book Flip TP200SA-DH01T-BL computadora portátil Azul Híbrido (2-en-1) 29.5 cm (11.6"") 1366 x 768 Pixeles Pantalla táctil 1.6 GHz Intel® Celeron® N3060 - Ordenador portátil (Intel® Celeron®, 1.6 GHz, 29.5 cm (11.6""), 1366 x 768 Pixeles, 4 GB, 32 GB)",19894.5,20224.5,42,asus,2.7,asus,0.18,20.1,12,Intel,1.6,4,DDR4,4,32,Windows,38,2,1.7,2017-11-06
406,"Lenovo Chromebook S330 Portátil, visualización FHD de 14 Pulgadas (1920 x 1080), procesador MediaTek MT8173C, 4 GB DE RAM 64 GB, Negro de Negocios, 64GB + FHD Screen (1920 x 1080)",7726.86,7726.86,666,lenovo,4.2,lenovo,0.22,25.45,14,Mediatek,2.1,4,DDR4,64,64,Chrome,45,1,2.1,2018-09-14
407,"LAPTOP GAMING DELL G7 17.3"", GEFORCE RTX 2060,  CORE i5 9 Gen. RAM 8GB, 1TB DD + 128SSD NEGRO (G717Vu_i5N8112860W10s_120)",29967.2,32499.0,1,dell,5.0,dell,0.22,25.45,17,Intel,2.3,8,DDR4,16,1000,Windows,60,4,4.6,2019-06-14
408,"Acer Chromebook 14, aluminio, 14 pulgadas, HD total, Intel Celeron Quad-Core N3160, 4 GB LPDDR3, 32 GB, Chrome, CB3 – 431-C5FM, Dorado cromado , Oro Lujoso",19894.5,20224.5,1619,acer,4.1,acer,0.17,34.1,14,Intel,1.6,4,DDR3,4,32,Chrome,39,3,2.2,2016-08-06
409,"Lenovo LEGION Y530-15ICH Laptop 15.6"" FHD, Intel Core i7, 8GB RAM + Optane 16GB, 1TB HDD, Gráficos NVIDIA GTX 1050, Windows 10",19894.5,20224.5,16,lenovo,4.2,lenovo,0.22,25.45,16,Intel,2.2,8,DDR,16,1024,Windows,42,3,3.6,2018-07-18
410,Laptop Gamer Asus ROG G531GT 15.6'' i7 8GB 512GB GTX 1650,33450.0,33450.0,62,asus,4.4,asus,0.25,27.4,16,Intel,2.3,8,DDR4,8,512,Windows,70,3,3.8,2019-05-09
411,"Dell Notebook Inspiron, Pantalla15.6"", AMD Ryzen 3 3.6GHz, 4GB RAM, 1TB HDD, Windows 10 (I5575_R341TSW10s_119)",9799.0,11729.0,1,dell,1.0,dell,0.1,38.0,16,AMD,3.6,4,DDR4,32,1000,Windows,42,3,3.0,2018-09-03
412,"Asus ZenBook Laptop 2.66GHz computadora Negro PC, Plata | Antiparabrisas., 14''",19894.5,20224.5,6,asus,3.7,asus,0.15,19.8,14,Intel,3.9,8,DDR3,8,256,Windows,50,3,2.2,2018-12-20
413,"HP Chromebook 11-v010nr Plata 29.5 cm (11.6"") 1366 x 768 Pixeles Intel® Celeron® N3060 4 GB LPDDR3-SDRAM 16 GB Flash - Ordenador portátil (Intel® Celeron®, 1.6 GHz, 29.5 cm (11.6""), 1366 x 768 Pixeles, 4 GB, 16 GB)",6089.46,9239.0,180,hp,4.2,hp,0.18,28.6,12,Intel,1.6,4,DDR4,4,16,Chrome,43,3,1.5,2017-10-21
414,"Dell I3467_i581TBW10s_219 NOTEBOOK_COMPUTER, 14"", Intel core_i5 3.1GHz, 8GB, 1000GB, Windows 10",17899.0,17899.0,5,dell,4.6,dell,0.09,34.5,14,Intel,3.1,8,DDR4,8,1000,Windows,40,4,2.7,2019-01-01
415,"Lenovo COMLEN8360 Laptop IdeaPad L340 Intel Core I5-9300H, 8 GB, 15.6 Pulgadas, Windows 10 Home, 1 TB",16999.0,19999.0,4,lenovo,3.0,lenovo,0.22,25.45,16,Intel,2.4,1,DDR4,8,1000,Windows,5,3,3.2,2019-08-26
416,"Samsung Chromebook 3, 11.6"", 4GB RAM, 16GB eMMC, Chromebook (XE500C13)",19894.5,20224.5,1387,desconocido,4.3,desconocido,0.18,20.4,12,Intel,1.6,4,DDR3,4,16,Chrome,33,2,1.4,2017-05-12
417,Acer Laptop Aspire 1 A115-31-C23T Celeron N4000 4GB 64GB eMMC 15 HD Wind10,9499.0,9499.0,17,acer,3.9,acer,0.22,36.3,16,Intel,1.1,4,DDR4,16,64,Windows,52,3,2.6,2019-11-01
418,"Lenovo Chromebook C340 - computadora portátil 15,6 "", visualización FHD (1920 x 1080), procesador Intel Core i3-8130U, Memoria RAM DDR4 de 4 GB, SSD de 64 GB, gráficos Intel UHD 620",14019.9,14019.9,6,lenovo,4.8,lenovo,0.19,24.9,16,Intel,2.2,4,DDR4,4,256,Chrome,56,4,2.8,2019-10-15
419,"Lenovo Flex 14 2 en 1 portátil Convertible de 14 Pulgadas FHD (1920 x 1080) IPS Pantalla táctil, 81SS0006US, Negro, 14.0""",20490.0,20490.0,12,lenovo,4.4,lenovo,0.18,22.9,14,AMD,2.3,8,DDR4,8,256,Windows,45,4,2.2,2019-09-26
420,"Asus C101PA-DB02 Tablet 10.1"", Wi-Fi, 500 GB, 4 GB RAM, Athlon Dual Core 1.6 GHz, DOS",19894.5,20224.5,431,asus,4.0,asus,0.15,18.3,10,AMD,1.6,4,DDR4,4,500,DOS,38,2,1.4,2017-11-20
421,"Laptop Asus ROG Strix Gaming 15,6'' RTX 2060,  512 GB 16GB RAM Windows 10 Home -Negro",19894.5,20224.5,356,asus,4.0,asus,0.25,26.2,16,Intel,2.3,16,DDR4,32,512,Windows,66,4,4.5,2019-02-08
422,"HP W6B87LT Portátil 14"" Notebook 240 G5, Intel Celeron N3060 1.6 GHz, 4 GB, 500 GB HDD, Windows 10 Home, Color Negro",19894.5,20224.5,4,hp,3.5,hp,0.24,24.1,14,Intel,2.4,4,DDR3,8,500,Windows,2,3,2.4,2016-09-21
423,"Acer Chromebook Spin 13 CP713-1WN-53NF 2 en 1 convertible, 8.ª generación Intel Core i5-8250U, visualización táctil de resolución 2K, 8 GB LPDDR3, 128 GB eMMC, teclado retroiluminado, chasis de aluminio, Solo Chromebook, Gris Acero, 34.2 cm",21850.48,24049.0,145,acer,4.2,acer,0.17,31.0,14,Intel,2.3,4,DDR4,8,128,Chrome,46,3,2.4,2018-10-23
424,"Dell - Inspiron 15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 1TB Hard Drive - Platinum Silver",19894.5,20224.5,26,dell,3.7,dell,0.2,25.9,16,Intel,2.3,8,SDRAM,16,1000,Windows,5,1,3.0,2018-07-28
425,"Asus VivoBook Core i7-9700K 3.6GHz 14"" Ultra Slim 200nits HD R420MA-DS06-BL 3.66GHz 14"" Ultra Slim 200nits HD R420MA-DS06-BL",19894.5,20224.5,8,asus,2.2,asus,0.22,25.45,14,Intel,2.3,4,DDR4,4,64,Windows,56,3,2.0,2019-06-18
426,"Dell I3585_R5825BW10s_120 Laptop con Pantalla de 15.6"", ( AMD 3.6 GHz, 8 GB RAM, 256 GB SSD, Windows 10), Color Negro",19894.5,20224.5,1,dell,1.0,dell,0.1,38.0,16,AMD,3.6,8,DDR4,8,256,Windows,42,3,2.8,2019-02-18
427,"ASUS Zenbook Flip E1108T. Intel Core i5 8th gen 8GB RAM. 256 SSD. Windows 10. 14"".Dorada",24999.0,24999.0,3,asus,5.0,asus,0.22,25.45,14,Intel,1.6,8,DDR,8,256,Windows,57,3,2.8,2019-02-28
428,"Laptop Dell Inspiron 5480, Pantalla 14"", Procesador Core i5 8a. Gen, 8GB RAM, 256 SSD, WIN 10, Plata, I5480_I58252GSW10S_219",21099.01,21099.01,2,dell,4.5,dell,0.22,25.45,14,Intel,1.6,8,DDR4,32,256,Windows,42,3,2.4,2019-02-18
429,"2019 Newest Lenovo IdeaPad 15.6"" HD High Performance Laptop PC |7th Gen AMD A9-9425 Dual-Core 3.10 GHz| 4GB RAM | 128GB SSD | 802.11ac | Bluetooth | DVD+/-RW | HDMI | Win 10",19894.5,20224.5,1161,lenovo,4.0,lenovo,0.23,25.4,16,Intel,3.1,4,DDR4,4,128,Windows,25,4,2.6,2019-03-27
430,"Lenovo Thinkpad L480 Parent 3GHz E5420 Torre Puesto de Trabajo, 8GB|256GB PCIe SSD",19894.5,20224.5,269,lenovo,4.0,lenovo,0.25,26.0,14,AMD,2.3,8,DDR4,8,256,Windows,48,3,2.7,2019-11-21
431,"Microsoft New Surface Laptop 3 – 13.5"" Touch-Screen – Intel Core i5 - 8GB Memory - 128GB Solid State Drive (Latest Model) – Platinum with Alcantara",19894.5,20224.5,61,microsoft,4.3,microsoft,0.22,25.45,14,Intel,2.3,8,DDR4,16,128,Windows,49,6,2.3,2019-10-09
432,"Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS Display, 10th Gen Intel Core i3-10110U, 4GB DDR4, 128GB PCIe NVMe SSD, Intel Wi-Fi 6 AX201 802.11ax, Backlit KB, Windows 10 in S Mode, A515-54-37U3",16950.0,16950.0,62,acer,4.0,acer,0.18,25.0,16,Intel,4.1,4,DDR4,20,128,Windows,38,4,2.6,2019-12-17
433,"2020 HP 15.6"" Touchscreen Laptop Computer 10th Gen Intel Quard-Core i7 1065G7 up to 3.9GHz 8GB DDR4 RAM 512GB PCIe SSD 802.11ac WiFi Bluetooth 4.2 USB 3.1 Type-C HDMI Silver Win10",19894.5,20224.5,2,hp,5.0,hp,0.18,24.2,16,Intel,1.3,8,DDR4,16,512,Windows,42,3,2.2,2020-01-13
434,"11.6"" CB 11 G5 N3060 2G 16GB",8390.0,8390.0,62,hp,4.0,hp,0.18,20.6,12,Intel,1.6,2,DDR4,4,256,Chrome,43,2,1.8,2016-08-09
435,"Acer Spin 3 Convertible Laptop, 14"" Full HD IPS Touch, 8th Gen Intel Core I5-8265U, 8GB DDR4, 256GB PCIe Nvme SSD, Recargable Active Stylus, Windows 10 Home, SP314-53N-53SH",19590.66,19590.66,9,acer,4.5,acer,0.2,23.9,14,Intel,3.9,8,DDR4,16,256,Windows,54,3,2.4,2019-09-11
436,"Acer SP314-51-3704 Notebook_Computer, Bluetooth+ Wi-Fi, 14inches, Intel Core_i3_8130u 2.2GHz, 4GB,, 1000GB, Windows 10,",13899.0,13899.0,28,acer,4.0,acer,0.21,33.5,14,Intel,2.2,4,DDR4,4,1000,Windows,45,3,2.4,2018-08-16
437,"Laptop Microsoft Surface - Platino, Intel Core i7, 16GB RAM, 1TB",19894.5,20224.5,545,microsoft,4.3,microsoft,0.22,25.3,14,AMD,1.9,16,DDR4,4,500,DOS,45,1,2.3,2018-06-08
438,"Lenovo Legion Y7000 Gaming Laptop, 15.6"" FHD (1920 x 1080) IPS Anti-Glare Laptop (Intel Core i5-8300H Processor, 8 GB DDR4 2666 MHz, 1 TB HDD + 128 GB PCIe SSD, Windows 10 Home) 81LD0007US, Black",26930.47,26930.47,28,lenovo,4.0,lenovo,0.22,25.45,16,Intel,2.3,8,DDR4,8,1000,Windows,52,1,4.1,2019-02-03
439,"SAMSUNG Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Procesador N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi - XE310XBA-K01US, Plateado, 15 Pulgadas",19894.5,20224.5,46,samsung,4.6,samsung,0.17,24.5,16,Intel,1.1,4,DDR4,4,32,Chrome,39,2,2.3,2019-09-27
440,"Lenovo IdeaPad C340-15IWL NOTEBOOK_COMPUTER,Bluetooth+ Wi-Fi,15.6inches,Intel core_i5 2.1GHz,4GB,DDR3,1000GB,Windows 10,Plata",14999.0,16999.0,4,lenovo,3.0,lenovo,0.22,25.45,16,Intel,2.1,4,DDR4,16,1000,Windows,5,3,2.8,2019-08-26
441,"HP 14-df0023cl Portátil 35.6 cm (14"") 1920 x 1080 Pixeles 2.2 GHz 8ª generación de procesadores Intel® Core™ i3 i3-8130U - Ordenador portátil (8ª generación de procesadores Intel® Core™ i3, 2.2 GHz, 35.6 cm (14""), 1920 x 1080 Pixeles, 4 GB, 128 GB)",13350.0,13350.0,23,hp,4.9,hp,0.2,22.6,14,Intel,2.2,4,DDR,16,128,Windows,5,3,2.0,2018-08-28
442,"Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS Display, AMD Ryzen 7 3700U, RX Vega 10 Graphics, 8GB DDR4, 512GB SSD, Teclado retroiluminado, Windows 10 Home, A515-43-R6DE",17878.19,17878.19,15,acer,4.0,acer,0.18,24.7,16,AMD,4.0,8,DDR4,16,512,Windows,38,3,2.6,2019-11-18
443,"Lenovo Yoga Book 10.1"" Tablet (Intel Atom, 4GB RAM, 64GB SSD, Android), Gunmetal ZA0V0035US 10.1"" Tablet PC, Solo Tableta, Gunmetal Grey, Android OS",12683.5,12683.5,670,lenovo,3.8,lenovo,0.1,25.45,10,Intel,2.4,4,DDR3,4,64,Android,42,1,1.5,2017-03-09
444,"Laptop Lenovo Modelo 310-14ISK Ideapad, Pantalla de 14"", Intel Core i3-6006U. 4 GB RAM, 1 TB Disco Duro, Color Plata",11499.0,11499.0,30,lenovo,3.6,lenovo,0.22,25.45,14,Intel,2.0,4,DDR4,4,1,Windows,45,3,2.5,2017-07-18
445,"Huawei Matebook D 14"", Amd Ryzen, Windows 10, Ssd 512 Gb 8Gb Ram, Color Plateado (Mystic Silver)",14999.0,16999.0,5,huawei,4.5,huawei,0.22,25.45,14,Intel,2.3,8,DDR4,16,256,Windows,42,1,2.1,2020-01-31
446,"HP 13-ag0002la Laptop 13.3"" FHD Táctil, AMD Ryzen 5 2500U 2.0GHz, 8GB RAM, 256 SSD, Gráficos AMD Radeon Vega, Windows 10",19999.0,19999.0,62,hp,4.4,hp,0.15,21.5,13,AMD,3.2,8,DDR4,8,256,Windows,53,3,2.4,2018-08-01
447,"BIT W11046APB Core+ Windows 10 PC Desmontable, Cherry Trail CPU, 4GB RAM 64GB Almacenamiento, HD Touchscreen 11.6"", Negro, Plateado, 11-11.99 Inches",5954.7,5954.7,3,bit,2.7,bit,0.17,18.3,12,Intel,1.44,4,DDR4,4,64,Windows,31,3,2.0,2016-10-03
448,"HP ENVY x360 Convertible, Pantalla de 15"" FHD, Procesador Intel core 8ª generación, 12GB RAM, 1TB HDD, Sistema operativo Windows 10, Color Silver (15-cn0001la)",27999.01,27999.01,7,hp,3.9,hp,0.19,35.9,16,Intel,1.6,8,DDR4,8,256,Windows,41,3,3.3,2018-06-01
449,"2020 HP Chromebook x360 Laptop Computer 8th Gen Intel Core i3-8130U up to 3.4GHz (Beat i5-7200U) 8GB DDR4 RAM 64GB eMMC 14"" FHD 2-in-1 Touchscreen 802.11ac WiFi Bluetooth 4.2 Type-C Chrome OS",18490.0,18490.0,26,hp,4.4,hp,0.15,21.8,14,Intel,2.2,8,DDR4,16,64,Chrome,42,3,2.1,2019-12-06
450,"Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS Display, 10th Gen Intel Core i5-10210U, NVIDIA GeForce MX250, 8GB DDR4, 512GB PCIe NVMe SSD, Intel Wi-Fi 6 AX201 802.11ax, Backlit KB, A515-54G-53H6",18123.17,18123.17,65,acer,4.2,acer,0.18,25.0,16,Intel,4.2,8,DDR4,20,512,Windows,38,4,2.7,2019-11-07
451,"ASUS ZenBook 13 Ultra-Slim Laptop, 13.3 pulgadas, Full HD, 8ª generación Intel i5 8250U Procesador, 8GB RAM, 256GB M.2 SSD, Teclado retroiluminado, Lector de huellas dactilares, Windows 10, Gris, UX330UA-AH55, versión 2018 | dorado, 2018 Version | Gold, 13-13.99 inches",22399.0,22399.0,696,asus,3.8,asus,0.13,21.6,13,Intel,1.6,8,DDR3,8,256,Windows,50,4,1.9,2018-08-31
452,"ASUS Zenbook GV412T. Intel Core i5. 8GB RAM. 256 SSD. Windows 10. 14"". Gris Metálico",20999.0,20999.0,4,asus,3.0,asus,0.16,32.4,14,Intel,1.6,8,DDR3,8,256,Windows,45,3,2.6,2018-03-26
453,"Laptop Dell Inspiron 5481 2en1 14” Pantalla Táctil,  Core i3 8a. Gen. 4GB RAM 1TB DD, Win 10, Plata -  I5481_i3T41TSW10s_219",11699.0,13699.01,4,dell,3.1,dell,0.1,33.6,14,Intel,3.9,4,DDR4,4,1000,Windows,42,3,2.6,2019-02-18
454,"Lenovo - 330S-15-15.6"" HD - Core i3-8130U - 4GB - 128GB SSD - Blue",19894.5,20224.5,49,lenovo,4.3,lenovo,0.11,35.9,16,Intel,2.2,4,DDR4,16,128,Windows,35,2,2.4,2019-05-09
455,"MSI Modern 14 A10RB-645MX 14"" 60Hz FHD Content Creator Laptop, Intel Core I7-10510U, 8GB RAM, MX250 2GB, 512GB SSD, Win10 Home",27999.2,27999.2,1,msi,5.0,msi,0.22,25.45,14,Intel,1.8,2,DDR,32,256,Windows,50,3,2.7,2019-10-01
456,"Lenovo Laptop IdeaPad L340-15API 15.6"", AMD RYZEN 5, RAM 8GB,2TB HDD Abyss Blue",12745.0,13999.0,2,lenovo,5.0,lenovo,0.23,36.3,16,AMD,2.0,8,SODIMM,16,2,Windows,42,4,2.6,2020-01-10
457,"Asus Chromebook 11.6"", Intel Dual-Core Celeron N3350 Procesador (hasta 2,4 GHz) 4 GB de RAM, 32 GB de Almacenamiento eMMC, Gris, 11-11.99 Inches",6439.65,6439.65,77,asus,3.8,asus,0.18,19.8,12,Intel,2.4,4,DDR4,4,32,Chrome,21,2,1.6,2019-01-03
458,"Huawei Matebook X Pro New - Computadora portátil táctil 13.9"" 3K (Intel Core i7-8565U, 8GB RAM + 512GB SSD, Nvidia GeForce MX250, Windows 10), Color Space Grey",34999.0,34999.0,6,huawei,4.2,huawei,0.22,25.45,14,Intel,2.3,8,DDR4,16,256,Windows,42,1,2.5,2020-01-14
459,"ASUS VivoBook BV123T. Intel Core i3. 8GB RAM. 256 SSD. Windows 10. 14"". Gris",14999.01,14999.01,5,asus,5.0,asus,0.22,21.0,14,Intel,2.3,8,DDR4,16,256,Windows,2,1,3.0,2019-04-15
460,"Asus Laptop ZenBook 13"", Core i5, 8GB RAM, 512GB SSD, UX333FA-A4195T",23999.0,23999.0,28,asus,4.0,asus,0.22,25.45,13,Intel,1.6,8,DDR4,8,8,Windows,42,1,2.1,2020-03-10
461,"Lenovo Legion Y540-15IRH NOTEBOOK_COMPUTER,Bluetooth+ Wi-Fi,15.6inches,Intel core_i7 2.6GHz,12GB,DDR3,1000GB,Windows 10,Negro",31499.0,38999.0,2,lenovo,4.5,lenovo,0.22,25.45,16,Intel,2.6,12,DDR4,32,1000,Windows,5,3,4.0,2019-08-26
462,"Laptop Lenovo V330 Intel Core I5-8250U, Windows 10 Pro 64 bit, RAM 4GB, HDD 1TB, Tarjeta de Video Intel UHD Graphics 620, 14"", Color Gris Hierro",12499.0,14999.0,28,lenovo,4.0,lenovo,0.23,34.3,14,LENOVO,1.6,4,DDR4,16,256,W10 PRO STD,3,3,2.4,2018-09-21
463,"HP 2020 15 15.6"" HD Touchscreen Premium Laptop – 10th Gen Intel Core i5-1035G1, 16GB DDR4, 512GB SSD, USB Type-C, HDMI, Windows 10 – Plata W",20890.0,20890.0,280,hp,4.2,hp,0.22,25.45,16,Intel,3.6,16,DDR4,16,512,Windows,35,3,2.4,2019-12-10
464,"Asus VivoBook L203MA Ultra-Thin Laptop, 11.6” HD, Intel Celeron N4000 Processor (up to 2.6 GHz), 4GB RAM, 64GB eMMC, USB-C, Windows 10 in S Mode, One Year of Microsoft Office 365, L203MA-DS04",7582.16,7582.16,876,asus,4.1,asus,0.17,19.3,12,Intel,2.3,4,DDR4,16,64,Windows,38,2,1.5,2019-04-24
465,"SAMSUNG Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Procesador N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi - XE310XBA-K01US, Portátil , 28 cm",6469.25,6469.25,33,samsung,4.2,samsung,0.17,20.2,12,Intel,2.3,4,DDR4,4,256,Chrome,39,2,1.7,2019-10-14
466,"ASUS Laptop BV270T. Core i3. 4GB RAM+16 OPTANE. 1TBHDD. 14"" Gris",11449.0,11449.0,7,asus,4.1,asus,0.22,24.6,14,Intel,2.3,4,DDR4,16,256,Windows,2,1,2.2,2019-04-15
467,"Asus Chromebook C423NA-DH02 computadora portátil Plata 35.6 cm (14"") 1.10 GHz Intel® Celeron® N3350 - Ordenador portátil (Intel® Celeron®, 1.10 GHz, 35.6 cm (14""), 4 GB, 32 GB, Chrome OS)",7365.84,7365.84,633,asus,3.9,asus,0.15,22.9,14,Intel,1.1,4,DDR4,8,32,Chrome,38,2,2.1,2018-10-16
468,"LAPTOP GAMING DELL G3 15.6"", GEFORCE GTX 1650,  CORE i5 9 Gen. RAM 8GB, 512 SSD BLANCO (G3590W_i585121650W10s_520)",21999.0,23499.0,14,dell,4.8,dell,0.09,36.6,16,Intel,4.1,8,DDR4,32,256,Windows,51,3,3.5,2019-08-05
469,"2019 Dell Inspiron 14"" Laptop Computer| 10th Gen Intel Quad-Core i5 1035G4 Up to 3.7GHz| 4GB DDR4 RAM| 128GB PCIe SSD| Intel Iris Plus Graphics| 802.11ac WiFi| Bluetooth 4.1| USB 3.1| HDMI| Windows 10",13590.0,13590.0,76,dell,3.9,dell,0.2,24.2,14,Intel,1.1,8,DDR4,64,128,Windows,36,3,2.5,2019-12-10
470,"Laptop Dell Inspiron 7490, Pantalla 14”, Procesador Core i7 10a. Gen., 8GB RAM , 256 SSD, Win 10, Color Plata (I7490_i78256SW10s_520)",27999.0,27999.0,2,dell,5.0,dell,0.07,32.0,14,Intel,4.9,8,DDR4,16,256,Windows,52,4,1.8,2019-09-23
471,"Asus Laptop VivoBook S15,  15"", Core i7, 12GB RAM, 512GB SSD, Azul, S531FA-EJ130T",23399.0,23399.0,28,asus,4.0,asus,0.22,25.45,16,Intel,1.8,12,DDR4,12,12,Windows,42,1,2.6,2020-03-10
472,"Lenovo IdeaPad S150 (81VS0001US) Laptop, 14"" HD Display, AMD A6-9220e Upto 2.4GHz, 4GB RAM, 64GB eMMC, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",8699.0,8699.0,30,lenovo,3.3,lenovo,0.2,32.8,14,AMD,1.6,4,SODIMM,4,64,Windows,20,2,2.1,2019-12-22
473,"LAPTOP GAMING DELL G3 15.6"", GEFORCE GTX 1660 Ti,  CORE i5 9 Gen. RAM 8GB, 512 SSD BLANCO (G3590W_i585121660W10s_520)",22399.0,26299.0,4,dell,4.7,dell,0.09,36.6,16,Intel,4.1,8,DDR4,32,256,Windows,51,3,3.7,2019-08-05
474,"Notebook IdeaPad S340-15IIL Ci5, 12 GB, 1 TB DD",18499.0,18499.0,28,lenovo,4.0,lenovo,0.18,24.5,16,Intel,2.3,12,DDR4,16,256,Windows,30,1,2.4,2019-09-19
475,"ASUS VivoBook X505BA.AMD Dual Core A9. 4GB RAM. 1TB HDD. Windows 10. 15.6"" Roja",9899.0,9899.0,6,asus,3.6,asus,0.19,36.1,16,AMD,3.1,4,DDR4,12,1000,Windows,45,1,2.6,2019-07-05
476,"Acer Chromebook 3.5GHz computadora Negro PC, Chromebook, Blanco, 4GB RAM, 32GB",7802.27,7802.27,2170,acer,4.3,acer,0.19,29.4,12,Intel,1.6,4,DDR4,4,32,Chrome,32,6,2.0,2016-08-05
477,"Asus Laptop, 15.6"", Pentium Gold 8GB RAM, 1TB HDD + 128GB SSD, Plata, X509FA-BR694T",10499.0,10999.0,28,asus,4.0,asus,0.22,25.45,16,Intel,2.3,1,DDR4,12,1,Windows,42,1,2.6,2020-02-07
478,"Lenovo IdeaPad (81VS0001US)  - Laptop 14"" AMD A6-9220E 4GB(RAM)  64GB (Memoria Flash) Radeon R4, Wiondows 10",8090.0,8090.0,114,lenovo,3.5,lenovo,0.22,25.45,14,AMD,1.8,4,DDR4,4,32,Windows,2,2,2.1,2019-11-11
